work_id,title,creator_ref,creator_name,period_ref,icon_ref,status,repository,support,dimensions,source_book,source_chapter,originalsource_sentence
work_b4a0124a,五星圖,P_46871,楞伽,五代/宋初,,见存,居青城山<sup></sup>常道觀,Wall,,《益州名画录》,卷上,"道士張素卿者, 簡州<sup>〔1〕</sup>人也。少孤貧, 性好畫, 在川主譙國<sup>〔2〕</sup>夏侯公（孜）<sup>〔3〕</sup>宅, 多見隋唐名畫。藝成之後, 落拓<sup>〔4〕</sup>無羈束, 遂衣道士服<sup>〔5〕</sup>。唯畫道門尊像, 豪貴之家, 少得其畫者。乾符中, 居青城山<sup>〔6〕</sup>常道觀<sup>〔7〕</sup>焚修<sup>〔8〕</sup>。至中和元年<sup>〔9〕</sup>, 僖宗皇帝遣使與賜紫道士杜光庭<sup>〔10〕</sup>, 封丈人山<sup>〔11〕</sup>為希夷<sup>〔12〕</sup>公。癸卯歲<sup>〔13〕</sup>, 素卿上表<sup>〔14〕</sup>云: “五岳<sup>〔15〕</sup>既已封王, 丈人位居五岳之上, 不可稱公。”是歲勅宜改封五嶽丈人為希夷真君, 素卿賜紫。素卿有《老子過流沙<sup>〔16〕</sup>圖》<sup>〔17〕</sup>《五岳朝真圖》<sup>〔18〕</sup>《九皇<sup>〔19〕</sup>圖》《五星<sup>〔20〕</sup>圖》《老人星<sup>〔21〕</sup>圖》《二十四化<sup>〔22〕</sup>真人像》《太無先生像》。素卿於諸圖畫而能敏速, 落錐<sup>〔23〕</sup>之後, 下筆如神, 自始及終, 更無改正。今龍興觀甚有畫壁, 年深皆盡頹損, 餘張百子堂板龕內門兩畔《龍虎》兩軀, 素卿筆, 見存。王蜀先主修青城山丈人觀, 請素卿於丈人真君殿上畫五岳四瀆、十二溪女、山林溪沼樹木諸神, 及岳瀆曹吏, 詭怪之質<sup>〔24〕</sup>, 生於筆端, 上殿觀者, 無不恐懼。又於簡州開元觀畫容成子、董仲舒、嚴君平、李阿、馬自然、葛玄、長壽仙、黃初平、葛永璝、竇子明、左慈、蘇耽十二仙君像, 各寫當初賣卜<sup>〔25〕</sup>、賈<sup>〔26〕</sup>藥、書符<sup>〔27〕</sup>、導引<sup>〔28〕</sup>時真<sup>〔29〕</sup>。筆蹤灑落<sup>〔30〕</sup>, 彩畫因循<sup>〔31〕</sup>, 當代名流, 皆推畫手。<sup>〔32〕</sup>蜀檢校<sup>〔33〕</sup>太傅<sup>〔34〕</sup>安公（思謙）<sup>〔35〕</sup>, 好古博雅, 唐時名畫, 人皆獻之。黃筌、滕昌祐、石恪皆在其門館<sup>〔36〕</sup>, 賓禮優厚。甲寅歲<sup>〔37〕</sup>十一月十一日, 值蜀主誕生之辰, 安公進素卿所畫《十二仙真形》十二幀。蜀主耽玩<sup>〔38〕</sup>歎賞者久, 因命翰林學士禮部侍郎<sup>〔39〕</sup>歐陽炯<sup>〔40〕</sup>次第贊之, 令翰林待詔黃居寶八分書<sup>〔41〕</sup>題之<sup>〔42〕</sup>。凡有醮奏<sup>〔43〕</sup>, 於玉局<sup>〔44〕</sup>開懸<sup>〔45〕</sup>供養。乾德三年<sup>〔46〕</sup>, 聖朝克復<sup>〔47〕</sup>, 吏部"
work_e0c1c35b,太無先生像,P_46871,楞伽,五代/宋初,,见存,居青城山<sup></sup>常道觀,Wall,,《益州名画录》,卷上,"道士張素卿者, 簡州<sup>〔1〕</sup>人也。少孤貧, 性好畫, 在川主譙國<sup>〔2〕</sup>夏侯公（孜）<sup>〔3〕</sup>宅, 多見隋唐名畫。藝成之後, 落拓<sup>〔4〕</sup>無羈束, 遂衣道士服<sup>〔5〕</sup>。唯畫道門尊像, 豪貴之家, 少得其畫者。乾符中, 居青城山<sup>〔6〕</sup>常道觀<sup>〔7〕</sup>焚修<sup>〔8〕</sup>。至中和元年<sup>〔9〕</sup>, 僖宗皇帝遣使與賜紫道士杜光庭<sup>〔10〕</sup>, 封丈人山<sup>〔11〕</sup>為希夷<sup>〔12〕</sup>公。癸卯歲<sup>〔13〕</sup>, 素卿上表<sup>〔14〕</sup>云: “五岳<sup>〔15〕</sup>既已封王, 丈人位居五岳之上, 不可稱公。”是歲勅宜改封五嶽丈人為希夷真君, 素卿賜紫。素卿有《老子過流沙<sup>〔16〕</sup>圖》<sup>〔17〕</sup>《五岳朝真圖》<sup>〔18〕</sup>《九皇<sup>〔19〕</sup>圖》《五星<sup>〔20〕</sup>圖》《老人星<sup>〔21〕</sup>圖》《二十四化<sup>〔22〕</sup>真人像》《太無先生像》。素卿於諸圖畫而能敏速, 落錐<sup>〔23〕</sup>之後, 下筆如神, 自始及終, 更無改正。今龍興觀甚有畫壁, 年深皆盡頹損, 餘張百子堂板龕內門兩畔《龍虎》兩軀, 素卿筆, 見存。王蜀先主修青城山丈人觀, 請素卿於丈人真君殿上畫五岳四瀆、十二溪女、山林溪沼樹木諸神, 及岳瀆曹吏, 詭怪之質<sup>〔24〕</sup>, 生於筆端, 上殿觀者, 無不恐懼。又於簡州開元觀畫容成子、董仲舒、嚴君平、李阿、馬自然、葛玄、長壽仙、黃初平、葛永璝、竇子明、左慈、蘇耽十二仙君像, 各寫當初賣卜<sup>〔25〕</sup>、賈<sup>〔26〕</sup>藥、書符<sup>〔27〕</sup>、導引<sup>〔28〕</sup>時真<sup>〔29〕</sup>。筆蹤灑落<sup>〔30〕</sup>, 彩畫因循<sup>〔31〕</sup>, 當代名流, 皆推畫手。<sup>〔32〕</sup>蜀檢校<sup>〔33〕</sup>太傅<sup>〔34〕</sup>安公（思謙）<sup>〔35〕</sup>, 好古博雅, 唐時名畫, 人皆獻之。黃筌、滕昌祐、石恪皆在其門館<sup>〔36〕</sup>, 賓禮優厚。甲寅歲<sup>〔37〕</sup>十一月十一日, 值蜀主誕生之辰, 安公進素卿所畫《十二仙真形》十二幀。蜀主耽玩<sup>〔38〕</sup>歎賞者久, 因命翰林學士禮部侍郎<sup>〔39〕</sup>歐陽炯<sup>〔40〕</sup>次第贊之, 令翰林待詔黃居寶八分書<sup>〔41〕</sup>題之<sup>〔42〕</sup>。凡有醮奏<sup>〔43〕</sup>, 於玉局<sup>〔44〕</sup>開懸<sup>〔45〕</sup>供養。乾德三年<sup>〔46〕</sup>, 聖朝克復<sup>〔47〕</sup>, 吏部"
work_4b201e47,龍虎,P_46871,楞伽,五代/宋初,,见存,居青城山<sup></sup>常道觀,Wall,,《益州名画录》,卷上,"道士張素卿者, 簡州<sup>〔1〕</sup>人也。少孤貧, 性好畫, 在川主譙國<sup>〔2〕</sup>夏侯公（孜）<sup>〔3〕</sup>宅, 多見隋唐名畫。藝成之後, 落拓<sup>〔4〕</sup>無羈束, 遂衣道士服<sup>〔5〕</sup>。唯畫道門尊像, 豪貴之家, 少得其畫者。乾符中, 居青城山<sup>〔6〕</sup>常道觀<sup>〔7〕</sup>焚修<sup>〔8〕</sup>。至中和元年<sup>〔9〕</sup>, 僖宗皇帝遣使與賜紫道士杜光庭<sup>〔10〕</sup>, 封丈人山<sup>〔11〕</sup>為希夷<sup>〔12〕</sup>公。癸卯歲<sup>〔13〕</sup>, 素卿上表<sup>〔14〕</sup>云: “五岳<sup>〔15〕</sup>既已封王, 丈人位居五岳之上, 不可稱公。”是歲勅宜改封五嶽丈人為希夷真君, 素卿賜紫。素卿有《老子過流沙<sup>〔16〕</sup>圖》<sup>〔17〕</sup>《五岳朝真圖》<sup>〔18〕</sup>《九皇<sup>〔19〕</sup>圖》《五星<sup>〔20〕</sup>圖》《老人星<sup>〔21〕</sup>圖》《二十四化<sup>〔22〕</sup>真人像》《太無先生像》。素卿於諸圖畫而能敏速, 落錐<sup>〔23〕</sup>之後, 下筆如神, 自始及終, 更無改正。今龍興觀甚有畫壁, 年深皆盡頹損, 餘張百子堂板龕內門兩畔《龍虎》兩軀, 素卿筆, 見存。王蜀先主修青城山丈人觀, 請素卿於丈人真君殿上畫五岳四瀆、十二溪女、山林溪沼樹木諸神, 及岳瀆曹吏, 詭怪之質<sup>〔24〕</sup>, 生於筆端, 上殿觀者, 無不恐懼。又於簡州開元觀畫容成子、董仲舒、嚴君平、李阿、馬自然、葛玄、長壽仙、黃初平、葛永璝、竇子明、左慈、蘇耽十二仙君像, 各寫當初賣卜<sup>〔25〕</sup>、賈<sup>〔26〕</sup>藥、書符<sup>〔27〕</sup>、導引<sup>〔28〕</sup>時真<sup>〔29〕</sup>。筆蹤灑落<sup>〔30〕</sup>, 彩畫因循<sup>〔31〕</sup>, 當代名流, 皆推畫手。<sup>〔32〕</sup>蜀檢校<sup>〔33〕</sup>太傅<sup>〔34〕</sup>安公（思謙）<sup>〔35〕</sup>, 好古博雅, 唐時名畫, 人皆獻之。黃筌、滕昌祐、石恪皆在其門館<sup>〔36〕</sup>, 賓禮優厚。甲寅歲<sup>〔37〕</sup>十一月十一日, 值蜀主誕生之辰, 安公進素卿所畫《十二仙真形》十二幀。蜀主耽玩<sup>〔38〕</sup>歎賞者久, 因命翰林學士禮部侍郎<sup>〔39〕</sup>歐陽炯<sup>〔40〕</sup>次第贊之, 令翰林待詔黃居寶八分書<sup>〔41〕</sup>題之<sup>〔42〕</sup>。凡有醮奏<sup>〔43〕</sup>, 於玉局<sup>〔44〕</sup>開懸<sup>〔45〕</sup>供養。乾德三年<sup>〔46〕</sup>, 聖朝克復<sup>〔47〕</sup>, 吏部"
work_f1dcdb1b,十二仙真形,P_46871,楞伽,五代/宋初,,见存,居青城山<sup></sup>常道觀,Wall,,《益州名画录》,卷上,"道士張素卿者, 簡州<sup>〔1〕</sup>人也。少孤貧, 性好畫, 在川主譙國<sup>〔2〕</sup>夏侯公（孜）<sup>〔3〕</sup>宅, 多見隋唐名畫。藝成之後, 落拓<sup>〔4〕</sup>無羈束, 遂衣道士服<sup>〔5〕</sup>。唯畫道門尊像, 豪貴之家, 少得其畫者。乾符中, 居青城山<sup>〔6〕</sup>常道觀<sup>〔7〕</sup>焚修<sup>〔8〕</sup>。至中和元年<sup>〔9〕</sup>, 僖宗皇帝遣使與賜紫道士杜光庭<sup>〔10〕</sup>, 封丈人山<sup>〔11〕</sup>為希夷<sup>〔12〕</sup>公。癸卯歲<sup>〔13〕</sup>, 素卿上表<sup>〔14〕</sup>云: “五岳<sup>〔15〕</sup>既已封王, 丈人位居五岳之上, 不可稱公。”是歲勅宜改封五嶽丈人為希夷真君, 素卿賜紫。素卿有《老子過流沙<sup>〔16〕</sup>圖》<sup>〔17〕</sup>《五岳朝真圖》<sup>〔18〕</sup>《九皇<sup>〔19〕</sup>圖》《五星<sup>〔20〕</sup>圖》《老人星<sup>〔21〕</sup>圖》《二十四化<sup>〔22〕</sup>真人像》《太無先生像》。素卿於諸圖畫而能敏速, 落錐<sup>〔23〕</sup>之後, 下筆如神, 自始及終, 更無改正。今龍興觀甚有畫壁, 年深皆盡頹損, 餘張百子堂板龕內門兩畔《龍虎》兩軀, 素卿筆, 見存。王蜀先主修青城山丈人觀, 請素卿於丈人真君殿上畫五岳四瀆、十二溪女、山林溪沼樹木諸神, 及岳瀆曹吏, 詭怪之質<sup>〔24〕</sup>, 生於筆端, 上殿觀者, 無不恐懼。又於簡州開元觀畫容成子、董仲舒、嚴君平、李阿、馬自然、葛玄、長壽仙、黃初平、葛永璝、竇子明、左慈、蘇耽十二仙君像, 各寫當初賣卜<sup>〔25〕</sup>、賈<sup>〔26〕</sup>藥、書符<sup>〔27〕</sup>、導引<sup>〔28〕</sup>時真<sup>〔29〕</sup>。筆蹤灑落<sup>〔30〕</sup>, 彩畫因循<sup>〔31〕</sup>, 當代名流, 皆推畫手。<sup>〔32〕</sup>蜀檢校<sup>〔33〕</sup>太傅<sup>〔34〕</sup>安公（思謙）<sup>〔35〕</sup>, 好古博雅, 唐時名畫, 人皆獻之。黃筌、滕昌祐、石恪皆在其門館<sup>〔36〕</sup>, 賓禮優厚。甲寅歲<sup>〔37〕</sup>十一月十一日, 值蜀主誕生之辰, 安公進素卿所畫《十二仙真形》十二幀。蜀主耽玩<sup>〔38〕</sup>歎賞者久, 因命翰林學士禮部侍郎<sup>〔39〕</sup>歐陽炯<sup>〔40〕</sup>次第贊之, 令翰林待詔黃居寶八分書<sup>〔41〕</sup>題之<sup>〔42〕</sup>。凡有醮奏<sup>〔43〕</sup>, 於玉局<sup>〔44〕</sup>開懸<sup>〔45〕</sup>供養。乾德三年<sup>〔46〕</sup>, 聖朝克復<sup>〔47〕</sup>, 吏部"
work_0e4cd037,如來,P_44382,辛澄,五代/宋初,,见存,大聖慈寺,Wall,,《益州名画录》,卷上,"辛澄者, 不知何許人也。建中元年<sup>〔1〕</sup>, 大聖慈寺南畔創立僧伽和尚堂<sup>〔2〕</sup>, 請澄畫焉。纔欲援筆<sup>〔3〕</sup>, 有一胡<sup>〔4〕</sup>人云, 僕有泗州真本<sup>〔5〕</sup>, 一見甚奇, 遂依樣描寫。及<sup>〔6〕</sup>諸變相未畢, 蜀城士女瞻仰儀容者側足<sup>〔7〕</sup>, 將燈香供養者如驅<sup>〔8〕</sup>, 今已重粧損矣<sup>〔9〕</sup>。普賢閣下五《如來》同坐一蓮花, 及鄰壁《小佛》九身, 閣裏內《如意輪菩薩》<sup>〔10〕</sup>, 並澄之筆, 見存。"
work_6d87ea6a,小佛,P_44382,辛澄,五代/宋初,,见存,大聖慈寺,Wall,,《益州名画录》,卷上,"辛澄者, 不知何許人也。建中元年<sup>〔1〕</sup>, 大聖慈寺南畔創立僧伽和尚堂<sup>〔2〕</sup>, 請澄畫焉。纔欲援筆<sup>〔3〕</sup>, 有一胡<sup>〔4〕</sup>人云, 僕有泗州真本<sup>〔5〕</sup>, 一見甚奇, 遂依樣描寫。及<sup>〔6〕</sup>諸變相未畢, 蜀城士女瞻仰儀容者側足<sup>〔7〕</sup>, 將燈香供養者如驅<sup>〔8〕</sup>, 今已重粧損矣<sup>〔9〕</sup>。普賢閣下五《如來》同坐一蓮花, 及鄰壁《小佛》九身, 閣裏內《如意輪菩薩》<sup>〔10〕</sup>, 並澄之筆, 見存。"
work_7b1b624e,如意輪菩薩,P_44382,辛澄,五代/宋初,,见存,大聖慈寺,Wall,,《益州名画录》,卷上,"辛澄者, 不知何許人也。建中元年<sup>〔1〕</sup>, 大聖慈寺南畔創立僧伽和尚堂<sup>〔2〕</sup>, 請澄畫焉。纔欲援筆<sup>〔3〕</sup>, 有一胡<sup>〔4〕</sup>人云, 僕有泗州真本<sup>〔5〕</sup>, 一見甚奇, 遂依樣描寫。及<sup>〔6〕</sup>諸變相未畢, 蜀城士女瞻仰儀容者側足<sup>〔7〕</sup>, 將燈香供養者如驅<sup>〔8〕</sup>, 今已重粧損矣<sup>〔9〕</sup>。普賢閣下五《如來》同坐一蓮花, 及鄰壁《小佛》九身, 閣裏內《如意輪菩薩》<sup>〔10〕</sup>, 並澄之筆, 見存。"
work_70df724b,帝釋,P_13015,洪度,五代/宋初,,未知,府主相國武公（元衡<sup></sup>）請於大聖慈寺,Wall,,《益州名画录》,卷上,"洪度者, 蜀人也。元和<sup>〔1〕</sup>中, 府主相國武公（元衡<sup>〔2〕</sup>）請於大聖慈寺東廊下維摩詰堂內, 畫《帝釋》《梵王》兩堵, 笙竽<sup>〔3〕</sup>鼓吹, 天人<sup>〔4〕</sup>姿態, 筆蹤妍麗<sup>〔5〕</sup>, 時之妙手, 莫能偕<sup>〔6〕</sup>焉。會昌前諸寺圖畫亦多除毀, 後餘此一處。"
work_7faa6c0b,梵王,P_13015,洪度,五代/宋初,,未知,府主相國武公（元衡<sup></sup>）請於大聖慈寺,Wall,,《益州名画录》,卷上,"洪度者, 蜀人也。元和<sup>〔1〕</sup>中, 府主相國武公（元衡<sup>〔2〕</sup>）請於大聖慈寺東廊下維摩詰堂內, 畫《帝釋》《梵王》兩堵, 笙竽<sup>〔3〕</sup>鼓吹, 天人<sup>〔4〕</sup>姿態, 筆蹤妍麗<sup>〔5〕</sup>, 時之妙手, 莫能偕<sup>〔6〕</sup>焉。會昌前諸寺圖畫亦多除毀, 後餘此一處。"
work_c4a03df7,維摩變相,P_36375,左全,五代/宋初,,见存,於大聖慈寺,Wall,,《益州名画录》,卷上,"左全者, 蜀人也。世傳圖畫, 跡本名家<sup>〔1〕</sup>。寶曆年中<sup>〔2〕</sup>, 聲馳闕下<sup>〔3〕</sup>。於大聖慈寺中殿畫《維摩變相》<sup>〔4〕</sup>《師子國王》<sup>〔5〕</sup>《菩薩變相》, 三學院門上《三乘<sup>〔6〕</sup>漸次修行變相》《降魔變相》<sup>〔7〕</sup>, 文殊閣東畔《水月觀音》《千手眼大悲變相》, 極樂院門兩《金剛》, 西廊下《金剛經驗》<sup>〔8〕</sup>及《金光明經變相》<sup>〔9〕</sup>, 前寺南廊下《行道二十八祖》<sup>〔10〕</sup>, 北廊下《行道羅漢》六十餘軀, 多寶塔下做長安景公寺吳道玄《地獄變相》。當時吳生畫此地獄相, 都人<sup>〔11〕</sup>咸觀, 懼罪修善, 兩市<sup>〔12〕</sup>屠沽<sup>〔13〕</sup>, 經月<sup>〔14〕</sup>不售<sup>〔15〕</sup>。王蜀時令雜手<sup>〔16〕</sup>重粧, 已損, 惟存大體也。大中初, 又於聖壽寺大殿畫《維摩詰變相》一堵, 樓閣, 樹石, 花雀, 人物, 冠冕<sup>〔17〕</sup>, 蕃漢異服<sup>〔18〕</sup>, 皆得其妙, 今見存。"
work_ff5db922,師子國王,P_36375,左全,五代/宋初,,见存,於大聖慈寺,Wall,,《益州名画录》,卷上,"左全者, 蜀人也。世傳圖畫, 跡本名家<sup>〔1〕</sup>。寶曆年中<sup>〔2〕</sup>, 聲馳闕下<sup>〔3〕</sup>。於大聖慈寺中殿畫《維摩變相》<sup>〔4〕</sup>《師子國王》<sup>〔5〕</sup>《菩薩變相》, 三學院門上《三乘<sup>〔6〕</sup>漸次修行變相》《降魔變相》<sup>〔7〕</sup>, 文殊閣東畔《水月觀音》《千手眼大悲變相》, 極樂院門兩《金剛》, 西廊下《金剛經驗》<sup>〔8〕</sup>及《金光明經變相》<sup>〔9〕</sup>, 前寺南廊下《行道二十八祖》<sup>〔10〕</sup>, 北廊下《行道羅漢》六十餘軀, 多寶塔下做長安景公寺吳道玄《地獄變相》。當時吳生畫此地獄相, 都人<sup>〔11〕</sup>咸觀, 懼罪修善, 兩市<sup>〔12〕</sup>屠沽<sup>〔13〕</sup>, 經月<sup>〔14〕</sup>不售<sup>〔15〕</sup>。王蜀時令雜手<sup>〔16〕</sup>重粧, 已損, 惟存大體也。大中初, 又於聖壽寺大殿畫《維摩詰變相》一堵, 樓閣, 樹石, 花雀, 人物, 冠冕<sup>〔17〕</sup>, 蕃漢異服<sup>〔18〕</sup>, 皆得其妙, 今見存。"
work_f5612bd8,菩薩變相,P_36375,左全,五代/宋初,,见存,於大聖慈寺,Wall,,《益州名画录》,卷上,"左全者, 蜀人也。世傳圖畫, 跡本名家<sup>〔1〕</sup>。寶曆年中<sup>〔2〕</sup>, 聲馳闕下<sup>〔3〕</sup>。於大聖慈寺中殿畫《維摩變相》<sup>〔4〕</sup>《師子國王》<sup>〔5〕</sup>《菩薩變相》, 三學院門上《三乘<sup>〔6〕</sup>漸次修行變相》《降魔變相》<sup>〔7〕</sup>, 文殊閣東畔《水月觀音》《千手眼大悲變相》, 極樂院門兩《金剛》, 西廊下《金剛經驗》<sup>〔8〕</sup>及《金光明經變相》<sup>〔9〕</sup>, 前寺南廊下《行道二十八祖》<sup>〔10〕</sup>, 北廊下《行道羅漢》六十餘軀, 多寶塔下做長安景公寺吳道玄《地獄變相》。當時吳生畫此地獄相, 都人<sup>〔11〕</sup>咸觀, 懼罪修善, 兩市<sup>〔12〕</sup>屠沽<sup>〔13〕</sup>, 經月<sup>〔14〕</sup>不售<sup>〔15〕</sup>。王蜀時令雜手<sup>〔16〕</sup>重粧, 已損, 惟存大體也。大中初, 又於聖壽寺大殿畫《維摩詰變相》一堵, 樓閣, 樹石, 花雀, 人物, 冠冕<sup>〔17〕</sup>, 蕃漢異服<sup>〔18〕</sup>, 皆得其妙, 今見存。"
work_440035bf,降魔變相,P_36375,左全,五代/宋初,,见存,於大聖慈寺,Wall,,《益州名画录》,卷上,"左全者, 蜀人也。世傳圖畫, 跡本名家<sup>〔1〕</sup>。寶曆年中<sup>〔2〕</sup>, 聲馳闕下<sup>〔3〕</sup>。於大聖慈寺中殿畫《維摩變相》<sup>〔4〕</sup>《師子國王》<sup>〔5〕</sup>《菩薩變相》, 三學院門上《三乘<sup>〔6〕</sup>漸次修行變相》《降魔變相》<sup>〔7〕</sup>, 文殊閣東畔《水月觀音》《千手眼大悲變相》, 極樂院門兩《金剛》, 西廊下《金剛經驗》<sup>〔8〕</sup>及《金光明經變相》<sup>〔9〕</sup>, 前寺南廊下《行道二十八祖》<sup>〔10〕</sup>, 北廊下《行道羅漢》六十餘軀, 多寶塔下做長安景公寺吳道玄《地獄變相》。當時吳生畫此地獄相, 都人<sup>〔11〕</sup>咸觀, 懼罪修善, 兩市<sup>〔12〕</sup>屠沽<sup>〔13〕</sup>, 經月<sup>〔14〕</sup>不售<sup>〔15〕</sup>。王蜀時令雜手<sup>〔16〕</sup>重粧, 已損, 惟存大體也。大中初, 又於聖壽寺大殿畫《維摩詰變相》一堵, 樓閣, 樹石, 花雀, 人物, 冠冕<sup>〔17〕</sup>, 蕃漢異服<sup>〔18〕</sup>, 皆得其妙, 今見存。"
work_25f5989e,水月觀音,P_36375,左全,五代/宋初,,见存,於大聖慈寺,Wall,,《益州名画录》,卷上,"左全者, 蜀人也。世傳圖畫, 跡本名家<sup>〔1〕</sup>。寶曆年中<sup>〔2〕</sup>, 聲馳闕下<sup>〔3〕</sup>。於大聖慈寺中殿畫《維摩變相》<sup>〔4〕</sup>《師子國王》<sup>〔5〕</sup>《菩薩變相》, 三學院門上《三乘<sup>〔6〕</sup>漸次修行變相》《降魔變相》<sup>〔7〕</sup>, 文殊閣東畔《水月觀音》《千手眼大悲變相》, 極樂院門兩《金剛》, 西廊下《金剛經驗》<sup>〔8〕</sup>及《金光明經變相》<sup>〔9〕</sup>, 前寺南廊下《行道二十八祖》<sup>〔10〕</sup>, 北廊下《行道羅漢》六十餘軀, 多寶塔下做長安景公寺吳道玄《地獄變相》。當時吳生畫此地獄相, 都人<sup>〔11〕</sup>咸觀, 懼罪修善, 兩市<sup>〔12〕</sup>屠沽<sup>〔13〕</sup>, 經月<sup>〔14〕</sup>不售<sup>〔15〕</sup>。王蜀時令雜手<sup>〔16〕</sup>重粧, 已損, 惟存大體也。大中初, 又於聖壽寺大殿畫《維摩詰變相》一堵, 樓閣, 樹石, 花雀, 人物, 冠冕<sup>〔17〕</sup>, 蕃漢異服<sup>〔18〕</sup>, 皆得其妙, 今見存。"
work_d6c2bc17,千手眼大悲變相,P_36375,左全,五代/宋初,,见存,於大聖慈寺,Wall,,《益州名画录》,卷上,"左全者, 蜀人也。世傳圖畫, 跡本名家<sup>〔1〕</sup>。寶曆年中<sup>〔2〕</sup>, 聲馳闕下<sup>〔3〕</sup>。於大聖慈寺中殿畫《維摩變相》<sup>〔4〕</sup>《師子國王》<sup>〔5〕</sup>《菩薩變相》, 三學院門上《三乘<sup>〔6〕</sup>漸次修行變相》《降魔變相》<sup>〔7〕</sup>, 文殊閣東畔《水月觀音》《千手眼大悲變相》, 極樂院門兩《金剛》, 西廊下《金剛經驗》<sup>〔8〕</sup>及《金光明經變相》<sup>〔9〕</sup>, 前寺南廊下《行道二十八祖》<sup>〔10〕</sup>, 北廊下《行道羅漢》六十餘軀, 多寶塔下做長安景公寺吳道玄《地獄變相》。當時吳生畫此地獄相, 都人<sup>〔11〕</sup>咸觀, 懼罪修善, 兩市<sup>〔12〕</sup>屠沽<sup>〔13〕</sup>, 經月<sup>〔14〕</sup>不售<sup>〔15〕</sup>。王蜀時令雜手<sup>〔16〕</sup>重粧, 已損, 惟存大體也。大中初, 又於聖壽寺大殿畫《維摩詰變相》一堵, 樓閣, 樹石, 花雀, 人物, 冠冕<sup>〔17〕</sup>, 蕃漢異服<sup>〔18〕</sup>, 皆得其妙, 今見存。"
work_1146304a,金剛,P_36375,左全,五代/宋初,,见存,於大聖慈寺,Wall,,《益州名画录》,卷上,"左全者, 蜀人也。世傳圖畫, 跡本名家<sup>〔1〕</sup>。寶曆年中<sup>〔2〕</sup>, 聲馳闕下<sup>〔3〕</sup>。於大聖慈寺中殿畫《維摩變相》<sup>〔4〕</sup>《師子國王》<sup>〔5〕</sup>《菩薩變相》, 三學院門上《三乘<sup>〔6〕</sup>漸次修行變相》《降魔變相》<sup>〔7〕</sup>, 文殊閣東畔《水月觀音》《千手眼大悲變相》, 極樂院門兩《金剛》, 西廊下《金剛經驗》<sup>〔8〕</sup>及《金光明經變相》<sup>〔9〕</sup>, 前寺南廊下《行道二十八祖》<sup>〔10〕</sup>, 北廊下《行道羅漢》六十餘軀, 多寶塔下做長安景公寺吳道玄《地獄變相》。當時吳生畫此地獄相, 都人<sup>〔11〕</sup>咸觀, 懼罪修善, 兩市<sup>〔12〕</sup>屠沽<sup>〔13〕</sup>, 經月<sup>〔14〕</sup>不售<sup>〔15〕</sup>。王蜀時令雜手<sup>〔16〕</sup>重粧, 已損, 惟存大體也。大中初, 又於聖壽寺大殿畫《維摩詰變相》一堵, 樓閣, 樹石, 花雀, 人物, 冠冕<sup>〔17〕</sup>, 蕃漢異服<sup>〔18〕</sup>, 皆得其妙, 今見存。"
