icon_id,subject_term,category,creator_name,source_book,source_chapter,source_text
icon_54440067,金谷園圖,Painting (General),張南本,《益州名画录》,卷上·妙格中品,"張南本者, 不知何許人也。中和年寓止蜀城。攻畫佛像, 人物, 龍王, 神鬼, 有《金谷園圖》《勘書圖》《詩會圖》《白居易叩齒圖》《高麗王行香圖》。今聖壽寺中門《賓頭盧變相》, 東廊下《靈山佛會》, 大聖慈寺華嚴閣下東畔《大悲變相》, 竹溪院《六祖》, 興善院《大悲菩薩》《八明王》《孔雀王變相》, 並南本筆。相傳南本於金華寺大殿畫《明王》八軀, 纔畢, 有一老僧入寺蹶仆於門下, 初不知是畫, 但見大殿遭火所焚。其時孫位畫水, 南本畫火, 代無及者。世之水火, 皆無定質, 唯此二公之畫, 冠絕古今。僖宗駕回之後, 府主陳太師於寶曆寺置水陸院, 請南本畫天神地祇、三官五帝、雷公電母、岳瀆神仙、自古帝王, 蜀中諸廟一百二十餘幀, 千怪萬異, 神鬼龍獸, 魍魎魑魅, 錯雜其間, 時稱大手筆也。"
icon_e7775808,勘書圖,Painting (General),張南本,《益州名画录》,卷上·妙格中品,"張南本者, 不知何許人也。中和年寓止蜀城。攻畫佛像, 人物, 龍王, 神鬼, 有《金谷園圖》《勘書圖》《詩會圖》《白居易叩齒圖》《高麗王行香圖》。今聖壽寺中門《賓頭盧變相》, 東廊下《靈山佛會》, 大聖慈寺華嚴閣下東畔《大悲變相》, 竹溪院《六祖》, 興善院《大悲菩薩》《八明王》《孔雀王變相》, 並南本筆。相傳南本於金華寺大殿畫《明王》八軀, 纔畢, 有一老僧入寺蹶仆於門下, 初不知是畫, 但見大殿遭火所焚。其時孫位畫水, 南本畫火, 代無及者。世之水火, 皆無定質, 唯此二公之畫, 冠絕古今。僖宗駕回之後, 府主陳太師於寶曆寺置水陸院, 請南本畫天神地祇、三官五帝、雷公電母、岳瀆神仙、自古帝王, 蜀中諸廟一百二十餘幀, 千怪萬異, 神鬼龍獸, 魍魎魑魅, 錯雜其間, 時稱大手筆也。"
icon_bbacec2b,詩會圖,Painting (General),張南本,《益州名画录》,卷上·妙格中品,"張南本者, 不知何許人也。中和年寓止蜀城。攻畫佛像, 人物, 龍王, 神鬼, 有《金谷園圖》《勘書圖》《詩會圖》《白居易叩齒圖》《高麗王行香圖》。今聖壽寺中門《賓頭盧變相》, 東廊下《靈山佛會》, 大聖慈寺華嚴閣下東畔《大悲變相》, 竹溪院《六祖》, 興善院《大悲菩薩》《八明王》《孔雀王變相》, 並南本筆。相傳南本於金華寺大殿畫《明王》八軀, 纔畢, 有一老僧入寺蹶仆於門下, 初不知是畫, 但見大殿遭火所焚。其時孫位畫水, 南本畫火, 代無及者。世之水火, 皆無定質, 唯此二公之畫, 冠絕古今。僖宗駕回之後, 府主陳太師於寶曆寺置水陸院, 請南本畫天神地祇、三官五帝、雷公電母、岳瀆神仙、自古帝王, 蜀中諸廟一百二十餘幀, 千怪萬異, 神鬼龍獸, 魍魎魑魅, 錯雜其間, 時稱大手筆也。"
icon_9d5b96d9,白居易叩齒圖,Painting (General),張南本,《益州名画录》,卷上·妙格中品,"張南本者, 不知何許人也。中和年寓止蜀城。攻畫佛像, 人物, 龍王, 神鬼, 有《金谷園圖》《勘書圖》《詩會圖》《白居易叩齒圖》《高麗王行香圖》。今聖壽寺中門《賓頭盧變相》, 東廊下《靈山佛會》, 大聖慈寺華嚴閣下東畔《大悲變相》, 竹溪院《六祖》, 興善院《大悲菩薩》《八明王》《孔雀王變相》, 並南本筆。相傳南本於金華寺大殿畫《明王》八軀, 纔畢, 有一老僧入寺蹶仆於門下, 初不知是畫, 但見大殿遭火所焚。其時孫位畫水, 南本畫火, 代無及者。世之水火, 皆無定質, 唯此二公之畫, 冠絕古今。僖宗駕回之後, 府主陳太師於寶曆寺置水陸院, 請南本畫天神地祇、三官五帝、雷公電母、岳瀆神仙、自古帝王, 蜀中諸廟一百二十餘幀, 千怪萬異, 神鬼龍獸, 魍魎魑魅, 錯雜其間, 時稱大手筆也。"
icon_971fbf18,高麗王行香圖,Painting (General),張南本,《益州名画录》,卷上·妙格中品,"張南本者, 不知何許人也。中和年寓止蜀城。攻畫佛像, 人物, 龍王, 神鬼, 有《金谷園圖》《勘書圖》《詩會圖》《白居易叩齒圖》《高麗王行香圖》。今聖壽寺中門《賓頭盧變相》, 東廊下《靈山佛會》, 大聖慈寺華嚴閣下東畔《大悲變相》, 竹溪院《六祖》, 興善院《大悲菩薩》《八明王》《孔雀王變相》, 並南本筆。相傳南本於金華寺大殿畫《明王》八軀, 纔畢, 有一老僧入寺蹶仆於門下, 初不知是畫, 但見大殿遭火所焚。其時孫位畫水, 南本畫火, 代無及者。世之水火, 皆無定質, 唯此二公之畫, 冠絕古今。僖宗駕回之後, 府主陳太師於寶曆寺置水陸院, 請南本畫天神地祇、三官五帝、雷公電母、岳瀆神仙、自古帝王, 蜀中諸廟一百二十餘幀, 千怪萬異, 神鬼龍獸, 魍魎魑魅, 錯雜其間, 時稱大手筆也。"
icon_59b61696,靈山佛會,Religious Figure,張南本,《益州名画录》,卷上·妙格中品,"張南本者, 不知何許人也。中和年寓止蜀城。攻畫佛像, 人物, 龍王, 神鬼, 有《金谷園圖》《勘書圖》《詩會圖》《白居易叩齒圖》《高麗王行香圖》。今聖壽寺中門《賓頭盧變相》, 東廊下《靈山佛會》, 大聖慈寺華嚴閣下東畔《大悲變相》, 竹溪院《六祖》, 興善院《大悲菩薩》《八明王》《孔雀王變相》, 並南本筆。相傳南本於金華寺大殿畫《明王》八軀, 纔畢, 有一老僧入寺蹶仆於門下, 初不知是畫, 但見大殿遭火所焚。其時孫位畫水, 南本畫火, 代無及者。世之水火, 皆無定質, 唯此二公之畫, 冠絕古今。僖宗駕回之後, 府主陳太師於寶曆寺置水陸院, 請南本畫天神地祇、三官五帝、雷公電母、岳瀆神仙、自古帝王, 蜀中諸廟一百二十餘幀, 千怪萬異, 神鬼龍獸, 魍魎魑魅, 錯雜其間, 時稱大手筆也。"
icon_357d2d50,大悲菩薩,Religious Figure,張南本,《益州名画录》,卷上·妙格中品,"張南本者, 不知何許人也。中和年寓止蜀城。攻畫佛像, 人物, 龍王, 神鬼, 有《金谷園圖》《勘書圖》《詩會圖》《白居易叩齒圖》《高麗王行香圖》。今聖壽寺中門《賓頭盧變相》, 東廊下《靈山佛會》, 大聖慈寺華嚴閣下東畔《大悲變相》, 竹溪院《六祖》, 興善院《大悲菩薩》《八明王》《孔雀王變相》, 並南本筆。相傳南本於金華寺大殿畫《明王》八軀, 纔畢, 有一老僧入寺蹶仆於門下, 初不知是畫, 但見大殿遭火所焚。其時孫位畫水, 南本畫火, 代無及者。世之水火, 皆無定質, 唯此二公之畫, 冠絕古今。僖宗駕回之後, 府主陳太師於寶曆寺置水陸院, 請南本畫天神地祇、三官五帝、雷公電母、岳瀆神仙、自古帝王, 蜀中諸廟一百二十餘幀, 千怪萬異, 神鬼龍獸, 魍魎魑魅, 錯雜其間, 時稱大手筆也。"
icon_21a7aa52,八明王,Religious Figure,張南本,《益州名画录》,卷上·妙格中品,"張南本者, 不知何許人也。中和年寓止蜀城。攻畫佛像, 人物, 龍王, 神鬼, 有《金谷園圖》《勘書圖》《詩會圖》《白居易叩齒圖》《高麗王行香圖》。今聖壽寺中門《賓頭盧變相》, 東廊下《靈山佛會》, 大聖慈寺華嚴閣下東畔《大悲變相》, 竹溪院《六祖》, 興善院《大悲菩薩》《八明王》《孔雀王變相》, 並南本筆。相傳南本於金華寺大殿畫《明王》八軀, 纔畢, 有一老僧入寺蹶仆於門下, 初不知是畫, 但見大殿遭火所焚。其時孫位畫水, 南本畫火, 代無及者。世之水火, 皆無定質, 唯此二公之畫, 冠絕古今。僖宗駕回之後, 府主陳太師於寶曆寺置水陸院, 請南本畫天神地祇、三官五帝、雷公電母、岳瀆神仙、自古帝王, 蜀中諸廟一百二十餘幀, 千怪萬異, 神鬼龍獸, 魍魎魑魅, 錯雜其間, 時稱大手筆也。"
icon_bad0878a,孔雀王變相,Bird-and-Flower,張南本,《益州名画录》,卷上·妙格中品,"張南本者, 不知何許人也。中和年寓止蜀城。攻畫佛像, 人物, 龍王, 神鬼, 有《金谷園圖》《勘書圖》《詩會圖》《白居易叩齒圖》《高麗王行香圖》。今聖壽寺中門《賓頭盧變相》, 東廊下《靈山佛會》, 大聖慈寺華嚴閣下東畔《大悲變相》, 竹溪院《六祖》, 興善院《大悲菩薩》《八明王》《孔雀王變相》, 並南本筆。相傳南本於金華寺大殿畫《明王》八軀, 纔畢, 有一老僧入寺蹶仆於門下, 初不知是畫, 但見大殿遭火所焚。其時孫位畫水, 南本畫火, 代無及者。世之水火, 皆無定質, 唯此二公之畫, 冠絕古今。僖宗駕回之後, 府主陳太師於寶曆寺置水陸院, 請南本畫天神地祇、三官五帝、雷公電母、岳瀆神仙、自古帝王, 蜀中諸廟一百二十餘幀, 千怪萬異, 神鬼龍獸, 魍魎魑魅, 錯雜其間, 時稱大手筆也。"
icon_ed8a9c40,明王,Religious Figure,張南本,《益州名画录》,卷上·妙格中品,"張南本者, 不知何許人也。中和年寓止蜀城。攻畫佛像, 人物, 龍王, 神鬼, 有《金谷園圖》《勘書圖》《詩會圖》《白居易叩齒圖》《高麗王行香圖》。今聖壽寺中門《賓頭盧變相》, 東廊下《靈山佛會》, 大聖慈寺華嚴閣下東畔《大悲變相》, 竹溪院《六祖》, 興善院《大悲菩薩》《八明王》《孔雀王變相》, 並南本筆。相傳南本於金華寺大殿畫《明王》八軀, 纔畢, 有一老僧入寺蹶仆於門下, 初不知是畫, 但見大殿遭火所焚。其時孫位畫水, 南本畫火, 代無及者。世之水火, 皆無定質, 唯此二公之畫, 冠絕古今。僖宗駕回之後, 府主陳太師於寶曆寺置水陸院, 請南本畫天神地祇、三官五帝、雷公電母、岳瀆神仙、自古帝王, 蜀中諸廟一百二十餘幀, 千怪萬異, 神鬼龍獸, 魍魎魑魅, 錯雜其間, 時稱大手筆也。"
icon_fc32fa3f,佛像,Religious Figure,高道興,《益州名画录》,卷上·妙格中品,"高道興者, 成都人也。攻雜畫, 觸類皆長, 尤善佛像, 高僧。"
icon_fe5a025c,高僧,Religious Figure,高道興,《益州名画录》,卷上·妙格中品,"高道興者, 成都人也。攻雜畫, 觸類皆長, 尤善佛像, 高僧。"
icon_85554d86,高僧,Religious Figure,高道興,《益州名画录》,卷上·妙格中品,"光化年, 昭宗勅許王蜀先主置生祠, 命道興與趙德齊同手畫西平王儀仗, 車輅旌旗, 禮服法物, 朝真殿上皇姑帝戚, 后妃女樂百堵已來, 授翰林待詔, 賜紫金魚袋。及先主殂逝, 再命道興與德齊畫陵廟鬼神, 人馬兵甲, 公王儀仗, 宮寢嬪御——百餘堵。今大慈寺中兩廊下《高僧》六十餘軀, 華嚴閣東畔丈六《天花瑞像》, 並見存。"
icon_7c8692e2,天花瑞像,Bird-and-Flower,高道興,《益州名画录》,卷上·妙格中品,"光化年, 昭宗勅許王蜀先主置生祠, 命道興與趙德齊同手畫西平王儀仗, 車輅旌旗, 禮服法物, 朝真殿上皇姑帝戚, 后妃女樂百堵已來, 授翰林待詔, 賜紫金魚袋。及先主殂逝, 再命道興與德齊畫陵廟鬼神, 人馬兵甲, 公王儀仗, 宮寢嬪御——百餘堵。今大慈寺中兩廊下《高僧》六十餘軀, 華嚴閣東畔丈六《天花瑞像》, 並見存。"
icon_90ec36fe,寧王獵射圖,Painting (General),房從真,《益州名画录》,卷上·妙格中品,"房從真者, 成都人也。攻畫甲馬, 人物, 鬼神, 冠絕當時。有《寧王獵射圖》《羌人移居圖》《陳登斫鱠圖》《冷朝陽, 王昌齡, 常建冒雪入京圖》, 蒲師訓師其筆法。王蜀先主於浣花龍興寺修聖夫人堂, 合水津起通波侯廟, 請從真畫甲馬旍旗, 從官鬼神, 授翰林待詔, 賜紫金魚袋。今寶曆寺五丈天王閣下天王部屬諸神, 並從真筆。後人重粧已損, 蒲師訓因再修之。"
icon_1aec5d4e,羌人移居圖,Painting (General),房從真,《益州名画录》,卷上·妙格中品,"房從真者, 成都人也。攻畫甲馬, 人物, 鬼神, 冠絕當時。有《寧王獵射圖》《羌人移居圖》《陳登斫鱠圖》《冷朝陽, 王昌齡, 常建冒雪入京圖》, 蒲師訓師其筆法。王蜀先主於浣花龍興寺修聖夫人堂, 合水津起通波侯廟, 請從真畫甲馬旍旗, 從官鬼神, 授翰林待詔, 賜紫金魚袋。今寶曆寺五丈天王閣下天王部屬諸神, 並從真筆。後人重粧已損, 蒲師訓因再修之。"
icon_8490a471,陳登斫鱠圖,Painting (General),房從真,《益州名画录》,卷上·妙格中品,"房從真者, 成都人也。攻畫甲馬, 人物, 鬼神, 冠絕當時。有《寧王獵射圖》《羌人移居圖》《陳登斫鱠圖》《冷朝陽, 王昌齡, 常建冒雪入京圖》, 蒲師訓師其筆法。王蜀先主於浣花龍興寺修聖夫人堂, 合水津起通波侯廟, 請從真畫甲馬旍旗, 從官鬼神, 授翰林待詔, 賜紫金魚袋。今寶曆寺五丈天王閣下天王部屬諸神, 並從真筆。後人重粧已損, 蒲師訓因再修之。"
icon_20f5d65c,"冷朝陽, 王昌齡, 常建冒雪入京圖",Painting (General),房從真,《益州名画录》,卷上·妙格中品,"房從真者, 成都人也。攻畫甲馬, 人物, 鬼神, 冠絕當時。有《寧王獵射圖》《羌人移居圖》《陳登斫鱠圖》《冷朝陽, 王昌齡, 常建冒雪入京圖》, 蒲師訓師其筆法。王蜀先主於浣花龍興寺修聖夫人堂, 合水津起通波侯廟, 請從真畫甲馬旍旗, 從官鬼神, 授翰林待詔, 賜紫金魚袋。今寶曆寺五丈天王閣下天王部屬諸神, 並從真筆。後人重粧已損, 蒲師訓因再修之。"
icon_8567d1e3,七賢像,Portrait,常粲,《益州名画录》,卷上·妙格中品,"常粲者, 雍京人也。咸通年路侍中（巖）牧蜀之日, 自京入蜀, 路公賓禮待之。粲善傳神、雜畫, 有《七賢像》《六逸像》《女媧、伏羲、神農像》(謂之《三皇圖》)《立釋迦像》《五天胡僧像》《孔子西周問禮像》《名醫下蠱像》《摴蒲圖》《龍樹驗丹圖》《先賢卷軸》, 至今好事者收得, 為後學師範矣。"
icon_c68f95d4,六逸像,Portrait,常粲,《益州名画录》,卷上·妙格中品,"常粲者, 雍京人也。咸通年路侍中（巖）牧蜀之日, 自京入蜀, 路公賓禮待之。粲善傳神、雜畫, 有《七賢像》《六逸像》《女媧、伏羲、神農像》(謂之《三皇圖》)《立釋迦像》《五天胡僧像》《孔子西周問禮像》《名醫下蠱像》《摴蒲圖》《龍樹驗丹圖》《先賢卷軸》, 至今好事者收得, 為後學師範矣。"
icon_f4c0ba9e,女媧、伏羲、神農像,Religious Figure,常粲,《益州名画录》,卷上·妙格中品,"常粲者, 雍京人也。咸通年路侍中（巖）牧蜀之日, 自京入蜀, 路公賓禮待之。粲善傳神、雜畫, 有《七賢像》《六逸像》《女媧、伏羲、神農像》(謂之《三皇圖》)《立釋迦像》《五天胡僧像》《孔子西周問禮像》《名醫下蠱像》《摴蒲圖》《龍樹驗丹圖》《先賢卷軸》, 至今好事者收得, 為後學師範矣。"
icon_587d6300,三皇圖,Painting (General),常粲,《益州名画录》,卷上·妙格中品,"常粲者, 雍京人也。咸通年路侍中（巖）牧蜀之日, 自京入蜀, 路公賓禮待之。粲善傳神、雜畫, 有《七賢像》《六逸像》《女媧、伏羲、神農像》(謂之《三皇圖》)《立釋迦像》《五天胡僧像》《孔子西周問禮像》《名醫下蠱像》《摴蒲圖》《龍樹驗丹圖》《先賢卷軸》, 至今好事者收得, 為後學師範矣。"
icon_90bd5abb,立釋迦像,Religious Figure,常粲,《益州名画录》,卷上·妙格中品,"常粲者, 雍京人也。咸通年路侍中（巖）牧蜀之日, 自京入蜀, 路公賓禮待之。粲善傳神、雜畫, 有《七賢像》《六逸像》《女媧、伏羲、神農像》(謂之《三皇圖》)《立釋迦像》《五天胡僧像》《孔子西周問禮像》《名醫下蠱像》《摴蒲圖》《龍樹驗丹圖》《先賢卷軸》, 至今好事者收得, 為後學師範矣。"
icon_c056ca1b,五天胡僧像,Religious Figure,常粲,《益州名画录》,卷上·妙格中品,"常粲者, 雍京人也。咸通年路侍中（巖）牧蜀之日, 自京入蜀, 路公賓禮待之。粲善傳神、雜畫, 有《七賢像》《六逸像》《女媧、伏羲、神農像》(謂之《三皇圖》)《立釋迦像》《五天胡僧像》《孔子西周問禮像》《名醫下蠱像》《摴蒲圖》《龍樹驗丹圖》《先賢卷軸》, 至今好事者收得, 為後學師範矣。"
